granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,n_dose_3_all,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3_all,pop,location_name,date_of_publishing
total,municip,municip1144,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,426,403,338,81.5,77.1,64.6,523,Kvitsøy,2022-03-22
total,municip,municip1145,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,704,679,497,82.3,79.4,58.1,855,Bokn,2022-03-22
total,municip,municip1146,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8566,7803,5437,75.9,69.2,48.2,11283,Tysvær,2022-03-22
total,municip,municip1149,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,32275,29929,21716,75.9,70.4,51,42541,Karmøy,2022-03-22
total,municip,municip1151,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,166,162,149,88.3,86.2,79.3,188,Utsira,2022-03-22
total,municip,municip1160,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6743,6268,4709,76.8,71.4,53.7,8775,Vindafjord,2022-03-22
total,municip,municip1505,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19836,18895,14640,82.6,78.7,61,24013,Kristiansund,2022-03-22
total,municip,municip1506,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,26414,24766,18785,82.5,77.4,58.7,32002,Molde,2022-03-22
total,municip,municip1507,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,52863,49186,34804,78.8,73.3,51.9,67114,Ålesund,2022-03-22
total,municip,municip1511,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2577,2474,1929,84.6,81.2,63.3,3045,Vanylven,2022-03-22
total,municip,municip1514,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1889,1771,1352,78,73.1,55.8,2422,Sande,2022-03-22
total,municip,municip1515,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6931,6471,4772,79.1,73.8,54.4,8765,Herøy,2022-03-22
total,municip,municip1516,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6747,6275,4960,78.8,73.3,58,8557,Ulstein,2022-03-22
total,municip,municip1517,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3878,3633,2794,75.7,70.9,54.5,5126,Hareid,2022-03-22
total,municip,municip1520,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8683,8087,6593,80.2,74.7,60.9,10833,Ørsta,2022-03-22
total,municip,municip1525,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3639,3400,2737,81.5,76.1,61.3,4467,Stranda,2022-03-22
total,municip,municip1528,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6238,5818,4590,82.5,77,60.7,7558,Sykkylven,2022-03-22
total,municip,municip1531,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7396,6824,5439,77.5,71.5,57,9547,Sula,2022-03-22
total,municip,municip1532,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6613,6102,4295,76.9,71,50,8597,Giske,2022-03-22
total,municip,municip1535,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5633,5305,3723,81.2,76.5,53.7,6936,Vestnes,2022-03-22
total,municip,municip1539,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5658,5266,3646,80.6,75,51.9,7019,Rauma,2022-03-22
total,municip,municip1547,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2907,2797,2031,82.6,79.5,57.7,3518,Aukra,2022-03-22
total,municip,municip1554,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4757,4486,3346,81.6,77,57.4,5828,Averøy,2022-03-22
total,municip,municip1557,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2137,2000,1626,80.1,74.9,60.9,2669,Gjemnes,2022-03-22
total,municip,municip1560,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2480,2360,1989,83.8,79.7,67.2,2960,Tingvoll,2022-03-22
total,municip,municip1563,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5956,5646,4707,85.9,81.4,67.9,6932,Sunndal,2022-03-22
total,municip,municip1566,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4989,4748,4014,85.3,81.2,68.6,5849,Surnadal,2022-03-22
total,municip,municip1573,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1776,1710,1378,83.8,80.7,65,2120,Smøla,2022-03-22
total,municip,municip1576,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2828,2693,2172,83.6,79.6,64.2,3384,Aure,2022-03-22
total,municip,municip1577,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8866,8310,6565,82,76.9,60.7,10809,Volda,2022-03-22
total,municip,municip1578,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2094,1952,1594,84.1,78.4,64,2491,Fjord,2022-03-22
total,municip,municip1579,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10523,9818,7627,79.2,73.9,57.4,13287,Hustadvika,2022-03-22
total,municip,municip1804,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,42995,39939,28249,81.4,75.6,53.5,52803,Bodø,2022-03-22
total,municip,municip1806,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17565,16528,12044,81.6,76.8,55.9,21530,Narvik,2022-03-22
total,municip,municip1811,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1171,1086,837,83.3,77.2,59.5,1406,Bindal,2022-03-22
total,municip,municip1812,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1681,1570,1133,84.9,79.3,57.2,1981,Sømna,2022-03-22
total,municip,municip1813,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6403,5924,4191,82.3,76.2,53.9,7777,Brønnøy,2022-03-22
total,municip,municip1815,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1007,932,782,85.7,79.3,66.6,1175,Vega,2022-03-22
total,municip,municip1816,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,381,363,273,82.5,78.6,59.1,462,Vevelstad,2022-03-22
total,municip,municip1818,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1393,1307,1021,76.3,71.6,55.9,1825,Herøy,2022-03-22
total,municip,municip1820,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6030,5685,4314,82.2,77.5,58.8,7333,Alstahaug,2022-03-22
total,municip,municip1822,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1785,1654,1198,79.1,73.3,53.1,2257,Leirfjord,2022-03-22
total,municip,municip1824,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10966,10283,7379,82.9,77.7,55.8,13233,Vefsn,2022-03-22
total,municip,municip1825,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1218,1178,898,83.4,80.6,61.5,1461,Grane,2022-03-22
total,municip,municip1826,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1091,1036,834,85.7,81.4,65.5,1273,Hattfjelldal,2022-03-22
total,municip,municip1827,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1119,1045,874,81.7,76.3,63.8,1369,Dønna,2022-03-22
total,municip,municip1828,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1391,1289,890,81.9,75.9,52.4,1698,Nesna,2022-03-22
total,municip,municip1832,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3560,3363,2333,80.5,76.1,52.8,4420,Hemnes,2022-03-22
total,municip,municip1833,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21482,20260,14093,82.3,77.6,54,26092,Rana,2022-03-22
total,municip,municip1834,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1512,1415,1023,80.9,75.7,54.7,1869,Lurøy,2022-03-22
total,municip,municip1835,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,365,344,250,81.1,76.4,55.6,450,Træna,2022-03-22
total,municip,municip1836,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,919,876,636,79.7,76,55.2,1153,Rødøy,2022-03-22
total,municip,municip1837,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4992,4639,3408,80.3,74.7,54.8,6214,Meløy,2022-03-22
total,municip,municip1838,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1534,1453,1195,81,76.7,63.1,1894,Gildeskål,2022-03-22
total,municip,municip1839,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,873,847,688,86.3,83.7,68,1012,Beiarn,2022-03-22
total,municip,municip1840,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3784,3575,2910,82,77.4,63,4617,Saltdal,2022-03-22
total,municip,municip1841,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8037,7551,5684,83.7,78.6,59.2,9603,Fauske,2022-03-22
total,municip,municip1845,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1572,1513,1209,84.1,81,64.7,1869,Sørfold,2022-03-22
total,municip,municip1848,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2108,1993,1435,81.4,76.9,55.4,2591,Steigen,2022-03-22
total,municip,municip1851,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1652,1575,1215,83.6,79.7,61.5,1976,Lødingen,2022-03-22
total,municip,municip1853,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1085,1038,825,81.3,77.8,61.8,1334,Evenes,2022-03-22
total,municip,municip1856,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,424,397,293,90.4,84.6,62.5,469,Røst,2022-03-22
total,municip,municip1857,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,534,504,399,78.8,74.3,58.8,678,Værøy,2022-03-22
total,municip,municip1859,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1003,956,683,82.5,78.6,56.2,1216,Flakstad,2022-03-22
total,municip,municip1860,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9078,8498,5564,78.5,73.5,48.1,11566,Vestvågøy,2022-03-22
total,municip,municip1865,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7719,7090,4652,79.4,72.9,47.8,9724,Vågan,2022-03-22
total,municip,municip1866,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6525,6066,4143,80.5,74.8,51.1,8107,Hadsel,2022-03-22
total,municip,municip1867,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2085,1986,1596,81.3,77.4,62.2,2565,Bø,2022-03-22
total,municip,municip1868,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3450,3204,2217,77.4,71.9,49.7,4458,Øksnes,2022-03-22
total,municip,municip1870,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8400,7807,5537,80.2,74.6,52.9,10468,Sortland,2022-03-22
total,municip,municip1871,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3797,3579,2817,83,78.3,61.6,4572,Andøy,2022-03-22
total,municip,municip1874,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,819,782,619,83.4,79.6,63,982,Moskenes,2022-03-22
total,municip,municip1875,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2242,2117,1640,82.8,78.2,60.6,2708,Hamarøy,2022-03-22
total,municip,municip3001,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25287,23647,17242,80.4,75.2,54.8,31444,Halden,2022-03-22
total,municip,municip3002,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,40965,38221,29930,81.5,76,59.5,50290,Moss,2022-03-22
total,municip,municip3003,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,46688,43843,34635,80.2,75.4,59.5,58182,Sarpsborg,2022-03-22
total,municip,municip3004,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,66525,61824,45440,79.3,73.7,54.2,83892,Fredrikstad,2022-03-22
total,municip,municip3005,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,78980,73322,52267,77.2,71.7,51.1,102273,Drammen,2022-03-22
total,municip,municip3006,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,22418,21037,15892,80.4,75.5,57,27879,Kongsberg,2022-03-22
total,municip,municip3007,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25025,23338,15921,80.7,75.3,51.3,31011,Ringerike,2022-03-22
total,municip,municip3011,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4090,3872,3148,86.3,81.7,66.4,4741,Hvaler,2022-03-22
total,municip,municip3012,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1105,1055,855,84,80.2,65,1315,Aremark,2022-03-22
total,municip,municip3013,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3027,2875,2216,84.6,80.4,61.9,3578,Marker,2022-03-22
total,municip,municip3014,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,35183,32825,22388,77.1,72,49.1,45608,Indre Østfold,2022-03-22
total,municip,municip3015,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3045,2821,2145,79.2,73.3,55.8,3846,Skiptvet,2022-03-22
total,municip,municip3016,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6634,6233,4770,79.8,75,57.4,8312,Rakkestad,2022-03-22
total,municip,municip3017,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6028,5643,4298,79,73.9,56.3,7633,Råde,2022-03-22
total,municip,municip3018,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4469,4140,3309,75.6,70,56,5913,Våler,2022-03-22
total,municip,municip3019,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14309,13324,9482,76.5,71.3,50.7,18699,Vestby,2022-03-22
total,municip,municip3020,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,47783,43983,30978,78.3,72.1,50.8,61032,Nordre Follo,2022-03-22
total,municip,municip3021,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16179,14835,9593,77.9,71.4,46.2,20780,Ås,2022-03-22
total,municip,municip3022,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,12998,12116,9037,80.8,75.3,56.2,16084,Frogn,2022-03-22
total,municip,municip3023,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15331,14037,9877,76.9,70.4,49.5,19939,Nesodden,2022-03-22
total,municip,municip3024,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,101417,93221,71526,78.6,72.3,55.5,128982,Bærum,2022-03-22
total,municip,municip3025,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,75286,69133,50621,78.4,71.9,52.7,96088,Asker,2022-03-22
total,municip,municip3026,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14152,13223,9868,79.7,74.5,55.6,17754,Aurskog-Høland,2022-03-22
total,municip,municip3027,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14349,13101,9240,75.4,68.9,48.6,19024,Rælingen,2022-03-22
total,municip,municip3028,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8724,7927,6076,77.6,70.5,54,11249,Enebakk,2022-03-22
total,municip,municip3029,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,34613,31819,21794,77.4,71.2,48.8,44693,Lørenskog,2022-03-22
total,municip,municip3030,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,68842,63131,43453,77.3,70.9,48.8,89095,Lillestrøm,2022-03-22
total,municip,municip3031,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19770,18212,14015,79.2,73,56.2,24947,Nittedal,2022-03-22
total,municip,municip3032,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5546,5141,3858,79.4,73.6,55.2,6989,Gjerdrum,2022-03-22
total,municip,municip3033,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,30947,28315,19976,74.5,68.1,48.1,41565,Ullensaker,2022-03-22
total,municip,municip3034,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,18496,17209,12070,77.4,72,50.5,23898,Nes,2022-03-22
total,municip,municip3035,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20768,19302,13894,77.7,72.2,52,26716,Eidsvoll,2022-03-22
total,municip,municip3036,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11603,10679,7723,77,70.8,51.2,15074,Nannestad,2022-03-22
total,municip,municip3037,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2264,2122,1528,77.9,73,52.6,2905,Hurdal,2022-03-22
total,municip,municip3038,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5253,4851,3661,76.6,70.7,53.4,6859,Hole,2022-03-22
total,municip,municip3039,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,877,843,726,83,79.8,68.7,1057,Flå,2022-03-22
total,municip,municip3040,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2724,2598,2001,83.2,79.4,61.1,3273,Nesbyen,2022-03-22
total,municip,municip3041,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3785,3539,2731,81.1,75.8,58.5,4667,Gol,2022-03-22
total,municip,municip3042,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1977,1858,1357,75.7,71.2,52,2611,Hemsedal,2022-03-22
total,municip,municip3043,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3790,3595,2688,81.5,77.3,57.8,4650,Ål,2022-03-22
total,municip,municip3044,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3546,3344,2503,78.7,74.2,55.6,4504,Hol,2022-03-22
total,municip,municip3045,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2837,2643,2200,81.2,75.7,63,3492,Sigdal,2022-03-22
total,municip,municip3046,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1740,1628,1335,79.5,74.4,61,2189,Krødsherad,2022-03-22
total,municip,municip3047,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11337,10632,7747,79.4,74.5,54.3,14273,Modum,2022-03-22
total,municip,municip3048,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15224,14156,9642,76,70.6,48.1,20044,Øvre Eiker,2022-03-22
total,municip,municip3049,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21433,19881,14793,77.7,72.1,53.6,27584,Lier,2022-03-22
total,municip,municip3050,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2152,2018,1655,79.1,74.2,60.8,2720,Flesberg,2022-03-22
total,municip,municip3051,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1168,1123,961,85.3,82,70.1,1370,Rollag,2022-03-22
total,municip,municip3052,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1968,1870,1413,80.2,76.2,57.6,2455,Nore og Uvdal,2022-03-22
total,municip,municip3053,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5603,5278,4055,81.1,76.4,58.7,6908,Jevnaker,2022-03-22
total,municip,municip3054,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7393,6859,5170,80.9,75,56.5,9144,Lunner,2022-03-22
total,municip,municip3401,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15049,14241,10475,83.8,79.3,58.4,17949,Kongsvinger,2022-03-22
total,municip,municip3403,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,26406,24568,18795,82.5,76.8,58.7,31999,Hamar,2022-03-22
total,municip,municip3405,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,23741,22246,17421,83.5,78.3,61.3,28425,Lillehammer,2022-03-22
total,municip,municip3407,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24966,23454,16524,82.5,77.5,54.6,30267,Gjøvik,2022-03-22
total,municip,municip3411,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,28518,26516,18292,81.3,75.6,52.2,35073,Ringsaker,2022-03-22
total,municip,municip3412,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6180,5854,4530,80.1,75.9,58.7,7715,Løten,2022-03-22
total,municip,municip3413,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16781,15792,12004,79.3,74.6,56.7,21156,Stange,2022-03-22
total,municip,municip3414,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4196,3989,3047,83.7,79.5,60.7,5016,Nord-Odal,2022-03-22
total,municip,municip3415,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6489,6142,4486,81.3,77,56.2,7978,Sør-Odal,2022-03-22
total,municip,municip3416,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5180,4961,3909,85.9,82.2,64.8,6032,Eidskog,2022-03-22
total,municip,municip3417,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3950,3762,2941,86.9,82.7,64.7,4548,Grue,2022-03-22
total,municip,municip3418,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6070,5725,4228,84.2,79.4,58.6,7211,Åsnes,2022-03-22
total,municip,municip3419,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2984,2844,2081,83,79.1,57.9,3597,Våler,2022-03-22
total,municip,municip3420,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17457,16239,11898,81.4,75.8,55.5,21435,Elverum,2022-03-22
total,municip,municip3421,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5489,5171,4321,83.1,78.3,65.4,6603,Trysil,2022-03-22
total,municip,municip3422,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3519,3309,2665,83.9,78.9,63.5,4195,Åmot,2022-03-22
total,municip,municip3423,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1954,1854,1560,84.3,80,67.3,2318,Stor-Elvdal,2022-03-22
total,municip,municip3424,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1526,1434,1205,88.6,83.3,70,1722,Rendalen,2022-03-22
total,municip,municip3425,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1080,1040,794,86.2,83,63.4,1253,Engerdal,2022-03-22
total,municip,municip3426,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1299,1203,1015,83.8,77.6,65.4,1551,Tolga,2022-03-22
total,municip,municip3427,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4627,4287,3309,82.9,76.8,59.3,5581,Tynset,2022-03-22
total,municip,municip3428,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2015,1880,1492,82.4,76.9,61,2445,Alvdal,2022-03-22
total,municip,municip3429,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1341,1270,1084,87.6,83,70.8,1530,Folldal,2022-03-22
total,municip,municip3430,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1592,1520,1188,85.8,81.9,64,1855,Os,2022-03-22
