granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_neg,n_pos,pr100_pos,date_of_publishing
day,nation,norge,2020,total,total,2020,12,2020-12,2019/2020,35,2020-03-20,4856,263,5.1,2021-02-25
day,nation,norge,2020,total,total,2020,12,2020-12,2019/2020,35,2020-03-21,2324,183,7.3,2021-02-25
day,nation,norge,2020,total,total,2020,12,2020-12,2019/2020,35,2020-03-22,1156,132,10.2,2021-02-25
day,nation,norge,2020,total,total,2020,13,2020-13,2019/2020,36,2020-03-23,3312,252,7.1,2021-02-25
day,nation,norge,2020,total,total,2020,13,2020-13,2019/2020,36,2020-03-24,3244,284,8,2021-02-25
day,nation,norge,2020,total,total,2020,13,2020-13,2019/2020,36,2020-03-25,3093,251,7.5,2021-02-25
day,nation,norge,2020,total,total,2020,13,2020-13,2019/2020,36,2020-03-26,2915,270,8.5,2021-02-25
day,nation,norge,2020,total,total,2020,13,2020-13,2019/2020,36,2020-03-27,3031,260,7.9,2021-02-25
day,nation,norge,2020,total,total,2020,13,2020-13,2019/2020,36,2020-03-28,1623,178,9.9,2021-02-25
day,nation,norge,2020,total,total,2020,13,2020-13,2019/2020,36,2020-03-29,1117,126,10.1,2021-02-25
day,nation,norge,2020,total,total,2020,14,2020-14,2019/2020,37,2020-03-30,2931,241,7.6,2021-02-25
day,nation,norge,2020,total,total,2020,14,2020-14,2019/2020,37,2020-03-31,3200,246,7.1,2021-02-25
day,nation,norge,2020,total,total,2020,14,2020-14,2019/2020,37,2020-04-01,3720,217,5.5,2021-02-25
day,nation,norge,2020,total,total,2020,14,2020-14,2019/2020,37,2020-04-02,3344,216,6.1,2021-02-25
day,nation,norge,2020,total,total,2020,14,2020-14,2019/2020,37,2020-04-03,3371,186,5.2,2021-02-25
day,nation,norge,2020,total,total,2020,14,2020-14,2019/2020,37,2020-04-04,1292,94,6.8,2021-02-25
day,nation,norge,2020,total,total,2020,14,2020-14,2019/2020,37,2020-04-05,1042,76,6.8,2021-02-25
day,nation,norge,2020,total,total,2020,15,2020-15,2019/2020,38,2020-04-06,3353,177,5,2021-02-25
day,nation,norge,2020,total,total,2020,15,2020-15,2019/2020,38,2020-04-07,2815,154,5.2,2021-02-25
day,nation,norge,2020,total,total,2020,15,2020-15,2019/2020,38,2020-04-08,2161,115,5.1,2021-02-25
day,nation,norge,2020,total,total,2020,15,2020-15,2019/2020,38,2020-04-09,1222,108,8.1,2021-02-25
day,nation,norge,2020,total,total,2020,15,2020-15,2019/2020,38,2020-04-10,1281,73,5.4,2021-02-25
day,nation,norge,2020,total,total,2020,15,2020-15,2019/2020,38,2020-04-11,1303,116,8.2,2021-02-25
day,nation,norge,2020,total,total,2020,15,2020-15,2019/2020,38,2020-04-12,1164,81,6.5,2021-02-25
day,nation,norge,2020,total,total,2020,16,2020-16,2019/2020,39,2020-04-13,1236,81,6.2,2021-02-25
day,nation,norge,2020,total,total,2020,16,2020-16,2019/2020,39,2020-04-14,3213,155,4.6,2021-02-25
day,nation,norge,2020,total,total,2020,16,2020-16,2019/2020,39,2020-04-15,3293,136,4,2021-02-25
day,nation,norge,2020,total,total,2020,16,2020-16,2019/2020,39,2020-04-16,3010,100,3.2,2021-02-25
day,nation,norge,2020,total,total,2020,16,2020-16,2019/2020,39,2020-04-17,3007,124,4,2021-02-25
day,nation,norge,2020,total,total,2020,16,2020-16,2019/2020,39,2020-04-18,1120,56,4.8,2021-02-25
day,nation,norge,2020,total,total,2020,16,2020-16,2019/2020,39,2020-04-19,1106,37,3.2,2021-02-25
day,nation,norge,2020,total,total,2020,17,2020-17,2019/2020,40,2020-04-20,3664,112,3,2021-02-25
day,nation,norge,2020,total,total,2020,17,2020-17,2019/2020,40,2020-04-21,3490,91,2.5,2021-02-25
day,nation,norge,2020,total,total,2020,17,2020-17,2019/2020,40,2020-04-22,3244,102,3,2021-02-25
day,nation,norge,2020,total,total,2020,17,2020-17,2019/2020,40,2020-04-23,2889,86,2.9,2021-02-25
day,nation,norge,2020,total,total,2020,17,2020-17,2019/2020,40,2020-04-24,3212,69,2.1,2021-02-25
day,nation,norge,2020,total,total,2020,17,2020-17,2019/2020,40,2020-04-25,1103,29,2.6,2021-02-25
day,nation,norge,2020,total,total,2020,17,2020-17,2019/2020,40,2020-04-26,933,40,4.1,2021-02-25
day,nation,norge,2020,total,total,2020,18,2020-18,2019/2020,41,2020-04-27,4009,95,2.3,2021-02-25
day,nation,norge,2020,total,total,2020,18,2020-18,2019/2020,41,2020-04-28,4050,64,1.6,2021-02-25
day,nation,norge,2020,total,total,2020,18,2020-18,2019/2020,41,2020-04-29,3897,57,1.4,2021-02-25
day,nation,norge,2020,total,total,2020,18,2020-18,2019/2020,41,2020-04-30,4391,48,1.1,2021-02-25
day,nation,norge,2020,total,total,2020,18,2020-18,2019/2020,41,2020-05-01,1465,46,3,2021-02-25
day,nation,norge,2020,total,total,2020,18,2020-18,2019/2020,41,2020-05-02,1525,30,1.9,2021-02-25
day,nation,norge,2020,total,total,2020,18,2020-18,2019/2020,41,2020-05-03,1211,49,3.9,2021-02-25
day,nation,norge,2020,total,total,2020,19,2020-19,2019/2020,42,2020-05-04,4677,52,1.1,2021-02-25
day,nation,norge,2020,total,total,2020,19,2020-19,2019/2020,42,2020-05-05,4259,57,1.3,2021-02-25
day,nation,norge,2020,total,total,2020,19,2020-19,2019/2020,42,2020-05-06,4242,42,1,2021-02-25
day,nation,norge,2020,total,total,2020,19,2020-19,2019/2020,42,2020-05-07,3717,35,0.9,2021-02-25
day,nation,norge,2020,total,total,2020,19,2020-19,2019/2020,42,2020-05-08,3759,47,1.2,2021-02-25
day,nation,norge,2020,total,total,2020,19,2020-19,2019/2020,42,2020-05-09,1293,11,0.8,2021-02-25
day,nation,norge,2020,total,total,2020,19,2020-19,2019/2020,42,2020-05-10,990,14,1.4,2021-02-25
day,nation,norge,2020,total,total,2020,20,2020-20,2019/2020,43,2020-05-11,4370,33,0.7,2021-02-25
day,nation,norge,2020,total,total,2020,20,2020-20,2019/2020,43,2020-05-12,4775,23,0.5,2021-02-25
day,nation,norge,2020,total,total,2020,20,2020-20,2019/2020,43,2020-05-13,4448,24,0.5,2021-02-25
day,nation,norge,2020,total,total,2020,20,2020-20,2019/2020,43,2020-05-14,4179,28,0.7,2021-02-25
day,nation,norge,2020,total,total,2020,20,2020-20,2019/2020,43,2020-05-15,4155,25,0.6,2021-02-25
day,nation,norge,2020,total,total,2020,20,2020-20,2019/2020,43,2020-05-16,1297,14,1.1,2021-02-25
day,nation,norge,2020,total,total,2020,20,2020-20,2019/2020,43,2020-05-17,663,4,0.6,2021-02-25
day,nation,norge,2020,total,total,2020,21,2020-21,2019/2020,44,2020-05-18,4389,24,0.5,2021-02-25
day,nation,norge,2020,total,total,2020,21,2020-21,2019/2020,44,2020-05-19,4642,22,0.5,2021-02-25
day,nation,norge,2020,total,total,2020,21,2020-21,2019/2020,44,2020-05-20,3931,24,0.6,2021-02-25
day,nation,norge,2020,total,total,2020,21,2020-21,2019/2020,44,2020-05-21,1136,13,1.1,2021-02-25
day,nation,norge,2020,total,total,2020,21,2020-21,2019/2020,44,2020-05-22,3319,30,0.9,2021-02-25
day,nation,norge,2020,total,total,2020,21,2020-21,2019/2020,44,2020-05-23,1035,7,0.7,2021-02-25
day,nation,norge,2020,total,total,2020,21,2020-21,2019/2020,44,2020-05-24,893,9,1,2021-02-25
day,nation,norge,2020,total,total,2020,22,2020-22,2019/2020,45,2020-05-25,4059,19,0.5,2021-02-25
day,nation,norge,2020,total,total,2020,22,2020-22,2019/2020,45,2020-05-26,3444,14,0.4,2021-02-25
day,nation,norge,2020,total,total,2020,22,2020-22,2019/2020,45,2020-05-27,3268,19,0.6,2021-02-25
day,nation,norge,2020,total,total,2020,22,2020-22,2019/2020,45,2020-05-28,2771,17,0.6,2021-02-25
day,nation,norge,2020,total,total,2020,22,2020-22,2019/2020,45,2020-05-29,2580,17,0.7,2021-02-25
day,nation,norge,2020,total,total,2020,22,2020-22,2019/2020,45,2020-05-30,817,0,0,2021-02-25
day,nation,norge,2020,total,total,2020,22,2020-22,2019/2020,45,2020-05-31,634,6,0.9,2021-02-25
day,nation,norge,2020,total,total,2020,23,2020-23,2019/2020,46,2020-06-01,743,7,0.9,2021-02-25
day,nation,norge,2020,total,total,2020,23,2020-23,2019/2020,46,2020-06-02,3813,36,0.9,2021-02-25
day,nation,norge,2020,total,total,2020,23,2020-23,2019/2020,46,2020-06-03,3124,14,0.4,2021-02-25
day,nation,norge,2020,total,total,2020,23,2020-23,2019/2020,46,2020-06-04,2910,17,0.6,2021-02-25
day,nation,norge,2020,total,total,2020,23,2020-23,2019/2020,46,2020-06-05,2906,29,1,2021-02-25
day,nation,norge,2020,total,total,2020,23,2020-23,2019/2020,46,2020-06-06,945,8,0.8,2021-02-25
day,nation,norge,2020,total,total,2020,23,2020-23,2019/2020,46,2020-06-07,937,10,1.1,2021-02-25
day,nation,norge,2020,total,total,2020,24,2020-24,2019/2020,47,2020-06-08,5733,20,0.3,2021-02-25
day,nation,norge,2020,total,total,2020,24,2020-24,2019/2020,47,2020-06-09,5650,12,0.2,2021-02-25
day,nation,norge,2020,total,total,2020,24,2020-24,2019/2020,47,2020-06-10,4546,15,0.3,2021-02-25
day,nation,norge,2020,total,total,2020,24,2020-24,2019/2020,47,2020-06-11,4857,13,0.3,2021-02-25
day,nation,norge,2020,total,total,2020,24,2020-24,2019/2020,47,2020-06-12,4619,15,0.3,2021-02-25
day,nation,norge,2020,total,total,2020,24,2020-24,2019/2020,47,2020-06-13,1242,8,0.6,2021-02-25
day,nation,norge,2020,total,total,2020,24,2020-24,2019/2020,47,2020-06-14,1134,6,0.5,2021-02-25
day,nation,norge,2020,total,total,2020,25,2020-25,2019/2020,48,2020-06-15,5836,18,0.3,2021-02-25
day,nation,norge,2020,total,total,2020,25,2020-25,2019/2020,48,2020-06-16,5418,39,0.7,2021-02-25
day,nation,norge,2020,total,total,2020,25,2020-25,2019/2020,48,2020-06-17,4968,18,0.4,2021-02-25
day,nation,norge,2020,total,total,2020,25,2020-25,2019/2020,48,2020-06-18,4554,12,0.3,2021-02-25
day,nation,norge,2020,total,total,2020,25,2020-25,2019/2020,48,2020-06-19,3794,18,0.5,2021-02-25
day,nation,norge,2020,total,total,2020,25,2020-25,2019/2020,48,2020-06-20,1058,7,0.7,2021-02-25
day,nation,norge,2020,total,total,2020,25,2020-25,2019/2020,48,2020-06-21,1030,5,0.5,2021-02-25
day,nation,norge,2020,total,total,2020,26,2020-26,2019/2020,49,2020-06-22,5017,24,0.5,2021-02-25
day,nation,norge,2020,total,total,2020,26,2020-26,2019/2020,49,2020-06-23,4650,16,0.3,2021-02-25
day,nation,norge,2020,total,total,2020,26,2020-26,2019/2020,49,2020-06-24,4612,21,0.5,2021-02-25
day,nation,norge,2020,total,total,2020,26,2020-26,2019/2020,49,2020-06-25,4161,19,0.5,2021-02-25
day,nation,norge,2020,total,total,2020,26,2020-26,2019/2020,49,2020-06-26,3910,25,0.6,2021-02-25
day,nation,norge,2020,total,total,2020,26,2020-26,2019/2020,49,2020-06-27,1107,10,0.9,2021-02-25
day,nation,norge,2020,total,total,2020,26,2020-26,2019/2020,49,2020-06-28,992,2,0.2,2021-02-25
day,nation,norge,2020,total,total,2020,27,2020-27,2019/2020,50,2020-06-29,5923,23,0.4,2021-02-25
day,nation,norge,2020,total,total,2020,27,2020-27,2019/2020,50,2020-06-30,5019,12,0.2,2021-02-25
day,nation,norge,2020,total,total,2020,27,2020-27,2019/2020,50,2020-07-01,5116,10,0.2,2021-02-25
day,nation,norge,2020,total,total,2020,27,2020-27,2019/2020,50,2020-07-02,4739,8,0.2,2021-02-25
day,nation,norge,2020,total,total,2020,27,2020-27,2019/2020,50,2020-07-03,4531,13,0.3,2021-02-25
day,nation,norge,2020,total,total,2020,27,2020-27,2019/2020,50,2020-07-04,1428,2,0.1,2021-02-25
day,nation,norge,2020,total,total,2020,27,2020-27,2019/2020,50,2020-07-05,1197,2,0.2,2021-02-25
day,nation,norge,2020,total,total,2020,28,2020-28,2019/2020,51,2020-07-06,6312,18,0.3,2021-02-25
day,nation,norge,2020,total,total,2020,28,2020-28,2019/2020,51,2020-07-07,5340,10,0.2,2021-02-25
day,nation,norge,2020,total,total,2020,28,2020-28,2019/2020,51,2020-07-08,5293,13,0.2,2021-02-25
day,nation,norge,2020,total,total,2020,28,2020-28,2019/2020,51,2020-07-09,4808,10,0.2,2021-02-25
day,nation,norge,2020,total,total,2020,28,2020-28,2019/2020,51,2020-07-10,4692,12,0.3,2021-02-25
day,nation,norge,2020,total,total,2020,28,2020-28,2019/2020,51,2020-07-11,1393,4,0.3,2021-02-25
day,nation,norge,2020,total,total,2020,28,2020-28,2019/2020,51,2020-07-12,1195,7,0.6,2021-02-25
day,nation,norge,2020,total,total,2020,29,2020-29,2019/2020,52,2020-07-13,6358,18,0.3,2021-02-25
day,nation,norge,2020,total,total,2020,29,2020-29,2019/2020,52,2020-07-14,5260,7,0.1,2021-02-25
day,nation,norge,2020,total,total,2020,29,2020-29,2019/2020,52,2020-07-15,5405,7,0.1,2021-02-25
day,nation,norge,2020,total,total,2020,29,2020-29,2019/2020,52,2020-07-16,4557,3,0.1,2021-02-25
day,nation,norge,2020,total,total,2020,29,2020-29,2019/2020,52,2020-07-17,4133,11,0.3,2021-02-25
day,nation,norge,2020,total,total,2020,29,2020-29,2019/2020,52,2020-07-18,1420,1,0.1,2021-02-25
day,nation,norge,2020,total,total,2020,29,2020-29,2019/2020,52,2020-07-19,1347,3,0.2,2021-02-25
day,nation,norge,2020,total,total,2020,30,2020-30,2020/2021,1,2020-07-20,6000,24,0.4,2021-02-25
day,nation,norge,2020,total,total,2020,30,2020-30,2020/2021,1,2020-07-21,4820,6,0.1,2021-02-25
day,nation,norge,2020,total,total,2020,30,2020-30,2020/2021,1,2020-07-22,4907,25,0.5,2021-02-25
day,nation,norge,2020,total,total,2020,30,2020-30,2020/2021,1,2020-07-23,4480,6,0.1,2021-02-25
day,nation,norge,2020,total,total,2020,30,2020-30,2020/2021,1,2020-07-24,4499,29,0.6,2021-02-25
day,nation,norge,2020,total,total,2020,30,2020-30,2020/2021,1,2020-07-25,1701,7,0.4,2021-02-25
day,nation,norge,2020,total,total,2020,30,2020-30,2020/2021,1,2020-07-26,1464,9,0.6,2021-02-25
day,nation,norge,2020,total,total,2020,31,2020-31,2020/2021,2,2020-07-27,6856,23,0.3,2021-02-25
day,nation,norge,2020,total,total,2020,31,2020-31,2020/2021,2,2020-07-28,5880,15,0.3,2021-02-25
day,nation,norge,2020,total,total,2020,31,2020-31,2020/2021,2,2020-07-29,5863,38,0.6,2021-02-25
day,nation,norge,2020,total,total,2020,31,2020-31,2020/2021,2,2020-07-30,5544,24,0.4,2021-02-25
day,nation,norge,2020,total,total,2020,31,2020-31,2020/2021,2,2020-07-31,5400,73,1.3,2021-02-25
day,nation,norge,2020,total,total,2020,31,2020-31,2020/2021,2,2020-08-01,2102,13,0.6,2021-02-25
day,nation,norge,2020,total,total,2020,31,2020-31,2020/2021,2,2020-08-02,1893,14,0.7,2021-02-25
day,nation,norge,2020,total,total,2020,32,2020-32,2020/2021,3,2020-08-03,9291,37,0.4,2021-02-25
day,nation,norge,2020,total,total,2020,32,2020-32,2020/2021,3,2020-08-04,8404,40,0.5,2021-02-25
day,nation,norge,2020,total,total,2020,32,2020-32,2020/2021,3,2020-08-05,8699,68,0.8,2021-02-25
day,nation,norge,2020,total,total,2020,32,2020-32,2020/2021,3,2020-08-06,8616,75,0.9,2021-02-25
day,nation,norge,2020,total,total,2020,32,2020-32,2020/2021,3,2020-08-07,8375,76,0.9,2021-02-25
day,nation,norge,2020,total,total,2020,32,2020-32,2020/2021,3,2020-08-08,3271,34,1,2021-02-25
day,nation,norge,2020,total,total,2020,32,2020-32,2020/2021,3,2020-08-09,3139,37,1.2,2021-02-25
day,nation,norge,2020,total,total,2020,33,2020-33,2020/2021,4,2020-08-10,13444,64,0.5,2021-02-25
day,nation,norge,2020,total,total,2020,33,2020-33,2020/2021,4,2020-08-11,12933,45,0.3,2021-02-25
day,nation,norge,2020,total,total,2020,33,2020-33,2020/2021,4,2020-08-12,13383,66,0.5,2021-02-25
day,nation,norge,2020,total,total,2020,33,2020-33,2020/2021,4,2020-08-13,13224,50,0.4,2021-02-25
day,nation,norge,2020,total,total,2020,33,2020-33,2020/2021,4,2020-08-14,13709,74,0.5,2021-02-25
day,nation,norge,2020,total,total,2020,33,2020-33,2020/2021,4,2020-08-15,5995,42,0.7,2021-02-25
day,nation,norge,2020,total,total,2020,33,2020-33,2020/2021,4,2020-08-16,5273,29,0.5,2021-02-25
day,nation,norge,2020,total,total,2020,34,2020-34,2020/2021,5,2020-08-17,18200,75,0.4,2021-02-25
day,nation,norge,2020,total,total,2020,34,2020-34,2020/2021,5,2020-08-18,16940,55,0.3,2021-02-25
day,nation,norge,2020,total,total,2020,34,2020-34,2020/2021,5,2020-08-19,16477,63,0.4,2021-02-25
day,nation,norge,2020,total,total,2020,34,2020-34,2020/2021,5,2020-08-20,15619,51,0.3,2021-02-25
day,nation,norge,2020,total,total,2020,34,2020-34,2020/2021,5,2020-08-21,15216,59,0.4,2021-02-25
day,nation,norge,2020,total,total,2020,34,2020-34,2020/2021,5,2020-08-22,6771,47,0.7,2021-02-25
day,nation,norge,2020,total,total,2020,34,2020-34,2020/2021,5,2020-08-23,6947,21,0.3,2021-02-25
day,nation,norge,2020,total,total,2020,35,2020-35,2020/2021,6,2020-08-24,21125,76,0.4,2021-02-25
day,nation,norge,2020,total,total,2020,35,2020-35,2020/2021,6,2020-08-25,19361,37,0.2,2021-02-25
day,nation,norge,2020,total,total,2020,35,2020-35,2020/2021,6,2020-08-26,18825,46,0.2,2021-02-25
day,nation,norge,2020,total,total,2020,35,2020-35,2020/2021,6,2020-08-27,17284,56,0.3,2021-02-25
day,nation,norge,2020,total,total,2020,35,2020-35,2020/2021,6,2020-08-28,16427,90,0.5,2021-02-25
day,nation,norge,2020,total,total,2020,35,2020-35,2020/2021,6,2020-08-29,6359,40,0.6,2021-02-25
day,nation,norge,2020,total,total,2020,35,2020-35,2020/2021,6,2020-08-30,6754,47,0.7,2021-02-25
day,nation,norge,2020,total,total,2020,36,2020-36,2020/2021,7,2020-08-31,22604,141,0.6,2021-02-25
day,nation,norge,2020,total,total,2020,36,2020-36,2020/2021,7,2020-09-01,20340,107,0.5,2021-02-25
day,nation,norge,2020,total,total,2020,36,2020-36,2020/2021,7,2020-09-02,19099,98,0.5,2021-02-25
day,nation,norge,2020,total,total,2020,36,2020-36,2020/2021,7,2020-09-03,17626,122,0.7,2021-02-25
day,nation,norge,2020,total,total,2020,36,2020-36,2020/2021,7,2020-09-04,15486,124,0.8,2021-02-25
day,nation,norge,2020,total,total,2020,36,2020-36,2020/2021,7,2020-09-05,5951,71,1.2,2021-02-25
day,nation,norge,2020,total,total,2020,36,2020-36,2020/2021,7,2020-09-06,6376,54,0.8,2021-02-25
day,nation,norge,2020,total,total,2020,37,2020-37,2020/2021,8,2020-09-07,20908,129,0.6,2021-02-25
day,nation,norge,2020,total,total,2020,37,2020-37,2020/2021,8,2020-09-08,18781,107,0.6,2021-02-25
day,nation,norge,2020,total,total,2020,37,2020-37,2020/2021,8,2020-09-09,17834,126,0.7,2021-02-25
day,nation,norge,2020,total,total,2020,37,2020-37,2020/2021,8,2020-09-10,15576,123,0.8,2021-02-25
day,nation,norge,2020,total,total,2020,37,2020-37,2020/2021,8,2020-09-11,14867,120,0.8,2021-02-25
day,nation,norge,2020,total,total,2020,37,2020-37,2020/2021,8,2020-09-12,7056,62,0.9,2021-02-25
day,nation,norge,2020,total,total,2020,37,2020-37,2020/2021,8,2020-09-13,6707,72,1.1,2021-02-25
day,nation,norge,2020,total,total,2020,38,2020-38,2020/2021,9,2020-09-14,21447,103,0.5,2021-02-25
day,nation,norge,2020,total,total,2020,38,2020-38,2020/2021,9,2020-09-15,18889,135,0.7,2021-02-25
day,nation,norge,2020,total,total,2020,38,2020-38,2020/2021,9,2020-09-16,17573,139,0.8,2021-02-25
day,nation,norge,2020,total,total,2020,38,2020-38,2020/2021,9,2020-09-17,15181,113,0.7,2021-02-25
day,nation,norge,2020,total,total,2020,38,2020-38,2020/2021,9,2020-09-18,14060,95,0.7,2021-02-25
day,nation,norge,2020,total,total,2020,38,2020-38,2020/2021,9,2020-09-19,5796,59,1,2021-02-25
day,nation,norge,2020,total,total,2020,38,2020-38,2020/2021,9,2020-09-20,5743,77,1.3,2021-02-25
day,nation,norge,2020,total,total,2020,39,2020-39,2020/2021,10,2020-09-21,20665,152,0.7,2021-02-25
day,nation,norge,2020,total,total,2020,39,2020-39,2020/2021,10,2020-09-22,16716,101,0.6,2021-02-25
day,nation,norge,2020,total,total,2020,39,2020-39,2020/2021,10,2020-09-23,16233,142,0.9,2021-02-25
day,nation,norge,2020,total,total,2020,39,2020-39,2020/2021,10,2020-09-24,14373,125,0.9,2021-02-25
day,nation,norge,2020,total,total,2020,39,2020-39,2020/2021,10,2020-09-25,13779,136,1,2021-02-25
day,nation,norge,2020,total,total,2020,39,2020-39,2020/2021,10,2020-09-26,5979,64,1.1,2021-02-25
day,nation,norge,2020,total,total,2020,39,2020-39,2020/2021,10,2020-09-27,5944,53,0.9,2021-02-25
day,nation,norge,2020,total,total,2020,40,2020-40,2020/2021,11,2020-09-28,19135,122,0.6,2021-02-25
day,nation,norge,2020,total,total,2020,40,2020-40,2020/2021,11,2020-09-29,15434,111,0.7,2021-02-25
day,nation,norge,2020,total,total,2020,40,2020-40,2020/2021,11,2020-09-30,14880,124,0.8,2021-02-25
day,nation,norge,2020,total,total,2020,40,2020-40,2020/2021,11,2020-10-01,12832,128,1,2021-02-25
day,nation,norge,2020,total,total,2020,40,2020-40,2020/2021,11,2020-10-02,13072,125,0.9,2021-02-25
day,nation,norge,2020,total,total,2020,40,2020-40,2020/2021,11,2020-10-03,5725,105,1.8,2021-02-25
day,nation,norge,2020,total,total,2020,40,2020-40,2020/2021,11,2020-10-04,5959,82,1.4,2021-02-25
day,nation,norge,2020,total,total,2020,41,2020-41,2020/2021,12,2020-10-05,19146,198,1,2021-02-25
day,nation,norge,2020,total,total,2020,41,2020-41,2020/2021,12,2020-10-06,14822,199,1.3,2021-02-25
day,nation,norge,2020,total,total,2020,41,2020-41,2020/2021,12,2020-10-07,14170,205,1.4,2021-02-25
day,nation,norge,2020,total,total,2020,41,2020-41,2020/2021,12,2020-10-08,12980,158,1.2,2021-02-25
day,nation,norge,2020,total,total,2020,41,2020-41,2020/2021,12,2020-10-09,12686,138,1.1,2021-02-25
day,nation,norge,2020,total,total,2020,41,2020-41,2020/2021,12,2020-10-10,5875,63,1.1,2021-02-25
day,nation,norge,2020,total,total,2020,41,2020-41,2020/2021,12,2020-10-11,6426,77,1.2,2021-02-25
day,nation,norge,2020,total,total,2020,42,2020-42,2020/2021,13,2020-10-12,19772,151,0.8,2021-02-25
day,nation,norge,2020,total,total,2020,42,2020-42,2020/2021,13,2020-10-13,15692,147,0.9,2021-02-25
day,nation,norge,2020,total,total,2020,42,2020-42,2020/2021,13,2020-10-14,15179,163,1.1,2021-02-25
day,nation,norge,2020,total,total,2020,42,2020-42,2020/2021,13,2020-10-15,13724,136,1,2021-02-25
day,nation,norge,2020,total,total,2020,42,2020-42,2020/2021,13,2020-10-16,13012,132,1,2021-02-25
day,nation,norge,2020,total,total,2020,42,2020-42,2020/2021,13,2020-10-17,5892,81,1.4,2021-02-25
day,nation,norge,2020,total,total,2020,42,2020-42,2020/2021,13,2020-10-18,6363,91,1.4,2021-02-25
day,nation,norge,2020,total,total,2020,43,2020-43,2020/2021,14,2020-10-19,20531,209,1,2021-02-25
day,nation,norge,2020,total,total,2020,43,2020-43,2020/2021,14,2020-10-20,16903,179,1,2021-02-25
day,nation,norge,2020,total,total,2020,43,2020-43,2020/2021,14,2020-10-21,16043,225,1.4,2021-02-25
day,nation,norge,2020,total,total,2020,43,2020-43,2020/2021,14,2020-10-22,15401,267,1.7,2021-02-25
day,nation,norge,2020,total,total,2020,43,2020-43,2020/2021,14,2020-10-23,15141,362,2.3,2021-02-25
day,nation,norge,2020,total,total,2020,43,2020-43,2020/2021,14,2020-10-24,7324,229,3,2021-02-25
day,nation,norge,2020,total,total,2020,43,2020-43,2020/2021,14,2020-10-25,7643,189,2.4,2021-02-25
day,nation,norge,2020,total,total,2020,44,2020-44,2020/2021,15,2020-10-26,23189,457,1.9,2021-02-25
day,nation,norge,2020,total,total,2020,44,2020-44,2020/2021,15,2020-10-27,20710,378,1.8,2021-02-25
day,nation,norge,2020,total,total,2020,44,2020-44,2020/2021,15,2020-10-28,20844,522,2.4,2021-02-25
day,nation,norge,2020,total,total,2020,44,2020-44,2020/2021,15,2020-10-29,20698,423,2,2021-02-25
