granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_neg,n_pos,pr100_pos
day,nation,norge,2020,total,total,2020,11,2020-11,2019/2020,34,2020-03-15,2794,76,2.6
day,nation,norge,2020,total,total,2020,12,2020-12,2019/2020,35,2020-03-16,6131,132,2.1
day,nation,norge,2020,total,total,2020,12,2020-12,2019/2020,35,2020-03-17,6433,153,2.3
day,nation,norge,2020,total,total,2020,12,2020-12,2019/2020,35,2020-03-18,6641,186,2.7
day,nation,norge,2020,total,total,2020,12,2020-12,2019/2020,35,2020-03-19,5779,204,3.4
day,nation,norge,2020,total,total,2020,12,2020-12,2019/2020,35,2020-03-20,4856,263,5.1
day,nation,norge,2020,total,total,2020,12,2020-12,2019/2020,35,2020-03-21,2324,183,7.3
day,nation,norge,2020,total,total,2020,12,2020-12,2019/2020,35,2020-03-22,1156,132,10.2
day,nation,norge,2020,total,total,2020,13,2020-13,2019/2020,36,2020-03-23,3312,252,7.1
day,nation,norge,2020,total,total,2020,13,2020-13,2019/2020,36,2020-03-24,3244,284,8
day,nation,norge,2020,total,total,2020,13,2020-13,2019/2020,36,2020-03-25,3093,251,7.5
day,nation,norge,2020,total,total,2020,13,2020-13,2019/2020,36,2020-03-26,2915,270,8.5
day,nation,norge,2020,total,total,2020,13,2020-13,2019/2020,36,2020-03-27,3031,260,7.9
day,nation,norge,2020,total,total,2020,13,2020-13,2019/2020,36,2020-03-28,1623,178,9.9
day,nation,norge,2020,total,total,2020,13,2020-13,2019/2020,36,2020-03-29,1117,126,10.1
day,nation,norge,2020,total,total,2020,14,2020-14,2019/2020,37,2020-03-30,2931,241,7.6
day,nation,norge,2020,total,total,2020,14,2020-14,2019/2020,37,2020-03-31,3200,246,7.1
day,nation,norge,2020,total,total,2020,14,2020-14,2019/2020,37,2020-04-01,3718,219,5.6
day,nation,norge,2020,total,total,2020,14,2020-14,2019/2020,37,2020-04-02,3344,216,6.1
day,nation,norge,2020,total,total,2020,14,2020-14,2019/2020,37,2020-04-03,3372,185,5.2
day,nation,norge,2020,total,total,2020,14,2020-14,2019/2020,37,2020-04-04,1293,93,6.7
day,nation,norge,2020,total,total,2020,14,2020-14,2019/2020,37,2020-04-05,1042,76,6.8
day,nation,norge,2020,total,total,2020,15,2020-15,2019/2020,38,2020-04-06,3353,177,5
day,nation,norge,2020,total,total,2020,15,2020-15,2019/2020,38,2020-04-07,2815,154,5.2
day,nation,norge,2020,total,total,2020,15,2020-15,2019/2020,38,2020-04-08,2161,115,5.1
day,nation,norge,2020,total,total,2020,15,2020-15,2019/2020,38,2020-04-09,1222,108,8.1
day,nation,norge,2020,total,total,2020,15,2020-15,2019/2020,38,2020-04-10,1281,73,5.4
day,nation,norge,2020,total,total,2020,15,2020-15,2019/2020,38,2020-04-11,1303,116,8.2
day,nation,norge,2020,total,total,2020,15,2020-15,2019/2020,38,2020-04-12,1164,81,6.5
day,nation,norge,2020,total,total,2020,16,2020-16,2019/2020,39,2020-04-13,1235,82,6.2
day,nation,norge,2020,total,total,2020,16,2020-16,2019/2020,39,2020-04-14,3214,154,4.6
day,nation,norge,2020,total,total,2020,16,2020-16,2019/2020,39,2020-04-15,3293,136,4
day,nation,norge,2020,total,total,2020,16,2020-16,2019/2020,39,2020-04-16,3010,100,3.2
day,nation,norge,2020,total,total,2020,16,2020-16,2019/2020,39,2020-04-17,3007,124,4
day,nation,norge,2020,total,total,2020,16,2020-16,2019/2020,39,2020-04-18,1120,56,4.8
day,nation,norge,2020,total,total,2020,16,2020-16,2019/2020,39,2020-04-19,1105,38,3.3
day,nation,norge,2020,total,total,2020,17,2020-17,2019/2020,40,2020-04-20,3663,113,3
day,nation,norge,2020,total,total,2020,17,2020-17,2019/2020,40,2020-04-21,3490,91,2.5
day,nation,norge,2020,total,total,2020,17,2020-17,2019/2020,40,2020-04-22,3244,102,3
day,nation,norge,2020,total,total,2020,17,2020-17,2019/2020,40,2020-04-23,2889,86,2.9
day,nation,norge,2020,total,total,2020,17,2020-17,2019/2020,40,2020-04-24,3213,68,2.1
day,nation,norge,2020,total,total,2020,17,2020-17,2019/2020,40,2020-04-25,1103,29,2.6
day,nation,norge,2020,total,total,2020,17,2020-17,2019/2020,40,2020-04-26,933,40,4.1
day,nation,norge,2020,total,total,2020,18,2020-18,2019/2020,41,2020-04-27,4010,94,2.3
day,nation,norge,2020,total,total,2020,18,2020-18,2019/2020,41,2020-04-28,4050,64,1.6
day,nation,norge,2020,total,total,2020,18,2020-18,2019/2020,41,2020-04-29,3897,57,1.4
day,nation,norge,2020,total,total,2020,18,2020-18,2019/2020,41,2020-04-30,4391,48,1.1
day,nation,norge,2020,total,total,2020,18,2020-18,2019/2020,41,2020-05-01,1465,46,3
day,nation,norge,2020,total,total,2020,18,2020-18,2019/2020,41,2020-05-02,1526,29,1.9
day,nation,norge,2020,total,total,2020,18,2020-18,2019/2020,41,2020-05-03,1211,49,3.9
day,nation,norge,2020,total,total,2020,19,2020-19,2019/2020,42,2020-05-04,4676,53,1.1
day,nation,norge,2020,total,total,2020,19,2020-19,2019/2020,42,2020-05-05,4259,57,1.3
day,nation,norge,2020,total,total,2020,19,2020-19,2019/2020,42,2020-05-06,4242,42,1
day,nation,norge,2020,total,total,2020,19,2020-19,2019/2020,42,2020-05-07,3717,35,0.9
day,nation,norge,2020,total,total,2020,19,2020-19,2019/2020,42,2020-05-08,3755,45,1.2
day,nation,norge,2020,total,total,2020,19,2020-19,2019/2020,42,2020-05-09,1290,10,0.8
day,nation,norge,2020,total,total,2020,19,2020-19,2019/2020,42,2020-05-10,987,14,1.4
day,nation,norge,2020,total,total,2020,20,2020-20,2019/2020,43,2020-05-11,4364,33,0.8
day,nation,norge,2020,total,total,2020,20,2020-20,2019/2020,43,2020-05-12,4770,24,0.5
day,nation,norge,2020,total,total,2020,20,2020-20,2019/2020,43,2020-05-13,4444,24,0.5
day,nation,norge,2020,total,total,2020,20,2020-20,2019/2020,43,2020-05-14,4169,28,0.7
day,nation,norge,2020,total,total,2020,20,2020-20,2019/2020,43,2020-05-15,4147,24,0.6
day,nation,norge,2020,total,total,2020,20,2020-20,2019/2020,43,2020-05-16,1287,14,1.1
day,nation,norge,2020,total,total,2020,20,2020-20,2019/2020,43,2020-05-17,660,3,0.5
day,nation,norge,2020,total,total,2020,21,2020-21,2019/2020,44,2020-05-18,4381,24,0.5
day,nation,norge,2020,total,total,2020,21,2020-21,2019/2020,44,2020-05-19,4635,21,0.5
day,nation,norge,2020,total,total,2020,21,2020-21,2019/2020,44,2020-05-20,3923,24,0.6
day,nation,norge,2020,total,total,2020,21,2020-21,2019/2020,44,2020-05-21,1131,13,1.1
day,nation,norge,2020,total,total,2020,21,2020-21,2019/2020,44,2020-05-22,3312,30,0.9
day,nation,norge,2020,total,total,2020,21,2020-21,2019/2020,44,2020-05-23,1032,7,0.7
day,nation,norge,2020,total,total,2020,21,2020-21,2019/2020,44,2020-05-24,889,9,1
day,nation,norge,2020,total,total,2020,22,2020-22,2019/2020,45,2020-05-25,4051,19,0.5
day,nation,norge,2020,total,total,2020,22,2020-22,2019/2020,45,2020-05-26,3438,14,0.4
day,nation,norge,2020,total,total,2020,22,2020-22,2019/2020,45,2020-05-27,3259,19,0.6
day,nation,norge,2020,total,total,2020,22,2020-22,2019/2020,45,2020-05-28,2764,18,0.6
day,nation,norge,2020,total,total,2020,22,2020-22,2019/2020,45,2020-05-29,2572,17,0.7
day,nation,norge,2020,total,total,2020,22,2020-22,2019/2020,45,2020-05-30,813,0,0
day,nation,norge,2020,total,total,2020,22,2020-22,2019/2020,45,2020-05-31,632,6,0.9
day,nation,norge,2020,total,total,2020,23,2020-23,2019/2020,46,2020-06-01,736,7,0.9
day,nation,norge,2020,total,total,2020,23,2020-23,2019/2020,46,2020-06-02,3807,37,1
day,nation,norge,2020,total,total,2020,23,2020-23,2019/2020,46,2020-06-03,3116,14,0.4
day,nation,norge,2020,total,total,2020,23,2020-23,2019/2020,46,2020-06-04,2900,17,0.6
day,nation,norge,2020,total,total,2020,23,2020-23,2019/2020,46,2020-06-05,2899,29,1
day,nation,norge,2020,total,total,2020,23,2020-23,2019/2020,46,2020-06-06,939,8,0.8
day,nation,norge,2020,total,total,2020,23,2020-23,2019/2020,46,2020-06-07,923,10,1.1
day,nation,norge,2020,total,total,2020,24,2020-24,2019/2020,47,2020-06-08,5730,20,0.3
day,nation,norge,2020,total,total,2020,24,2020-24,2019/2020,47,2020-06-09,5649,12,0.2
day,nation,norge,2020,total,total,2020,24,2020-24,2019/2020,47,2020-06-10,4542,15,0.3
day,nation,norge,2020,total,total,2020,24,2020-24,2019/2020,47,2020-06-11,4855,13,0.3
day,nation,norge,2020,total,total,2020,24,2020-24,2019/2020,47,2020-06-12,4613,15,0.3
day,nation,norge,2020,total,total,2020,24,2020-24,2019/2020,47,2020-06-13,1236,8,0.6
day,nation,norge,2020,total,total,2020,24,2020-24,2019/2020,47,2020-06-14,1126,7,0.6
day,nation,norge,2020,total,total,2020,25,2020-25,2019/2020,48,2020-06-15,5828,18,0.3
day,nation,norge,2020,total,total,2020,25,2020-25,2019/2020,48,2020-06-16,5410,39,0.7
day,nation,norge,2020,total,total,2020,25,2020-25,2019/2020,48,2020-06-17,4962,18,0.4
day,nation,norge,2020,total,total,2020,25,2020-25,2019/2020,48,2020-06-18,4544,12,0.3
day,nation,norge,2020,total,total,2020,25,2020-25,2019/2020,48,2020-06-19,3785,18,0.5
day,nation,norge,2020,total,total,2020,25,2020-25,2019/2020,48,2020-06-20,1052,6,0.6
day,nation,norge,2020,total,total,2020,25,2020-25,2019/2020,48,2020-06-21,1023,5,0.5
day,nation,norge,2020,total,total,2020,26,2020-26,2019/2020,49,2020-06-22,5008,24,0.5
day,nation,norge,2020,total,total,2020,26,2020-26,2019/2020,49,2020-06-23,4640,16,0.3
day,nation,norge,2020,total,total,2020,26,2020-26,2019/2020,49,2020-06-24,4602,21,0.5
day,nation,norge,2020,total,total,2020,26,2020-26,2019/2020,49,2020-06-25,4157,19,0.5
day,nation,norge,2020,total,total,2020,26,2020-26,2019/2020,49,2020-06-26,3904,25,0.6
day,nation,norge,2020,total,total,2020,26,2020-26,2019/2020,49,2020-06-27,1100,10,0.9
day,nation,norge,2020,total,total,2020,26,2020-26,2019/2020,49,2020-06-28,984,2,0.2
day,nation,norge,2020,total,total,2020,27,2020-27,2019/2020,50,2020-06-29,5911,24,0.4
day,nation,norge,2020,total,total,2020,27,2020-27,2019/2020,50,2020-06-30,5012,12,0.2
day,nation,norge,2020,total,total,2020,27,2020-27,2019/2020,50,2020-07-01,5108,11,0.2
day,nation,norge,2020,total,total,2020,27,2020-27,2019/2020,50,2020-07-02,4735,8,0.2
day,nation,norge,2020,total,total,2020,27,2020-27,2019/2020,50,2020-07-03,4523,13,0.3
day,nation,norge,2020,total,total,2020,27,2020-27,2019/2020,50,2020-07-04,1423,2,0.1
day,nation,norge,2020,total,total,2020,27,2020-27,2019/2020,50,2020-07-05,1190,2,0.2
day,nation,norge,2020,total,total,2020,28,2020-28,2019/2020,51,2020-07-06,6314,19,0.3
day,nation,norge,2020,total,total,2020,28,2020-28,2019/2020,51,2020-07-07,5328,10,0.2
day,nation,norge,2020,total,total,2020,28,2020-28,2019/2020,51,2020-07-08,5287,13,0.2
day,nation,norge,2020,total,total,2020,28,2020-28,2019/2020,51,2020-07-09,4801,10,0.2
day,nation,norge,2020,total,total,2020,28,2020-28,2019/2020,51,2020-07-10,4681,12,0.3
day,nation,norge,2020,total,total,2020,28,2020-28,2019/2020,51,2020-07-11,1390,4,0.3
day,nation,norge,2020,total,total,2020,28,2020-28,2019/2020,51,2020-07-12,1189,7,0.6
day,nation,norge,2020,total,total,2020,29,2020-29,2019/2020,52,2020-07-13,6345,19,0.3
day,nation,norge,2020,total,total,2020,29,2020-29,2019/2020,52,2020-07-14,5254,7,0.1
day,nation,norge,2020,total,total,2020,29,2020-29,2019/2020,52,2020-07-15,5401,7,0.1
day,nation,norge,2020,total,total,2020,29,2020-29,2019/2020,52,2020-07-16,4548,3,0.1
day,nation,norge,2020,total,total,2020,29,2020-29,2019/2020,52,2020-07-17,4128,11,0.3
day,nation,norge,2020,total,total,2020,29,2020-29,2019/2020,52,2020-07-18,1413,1,0.1
day,nation,norge,2020,total,total,2020,29,2020-29,2019/2020,52,2020-07-19,1342,3,0.2
day,nation,norge,2020,total,total,2020,30,2020-30,2020/2021,1,2020-07-20,5989,24,0.4
day,nation,norge,2020,total,total,2020,30,2020-30,2020/2021,1,2020-07-21,4812,6,0.1
day,nation,norge,2020,total,total,2020,30,2020-30,2020/2021,1,2020-07-22,4904,25,0.5
day,nation,norge,2020,total,total,2020,30,2020-30,2020/2021,1,2020-07-23,4473,6,0.1
day,nation,norge,2020,total,total,2020,30,2020-30,2020/2021,1,2020-07-24,4488,29,0.6
day,nation,norge,2020,total,total,2020,30,2020-30,2020/2021,1,2020-07-25,1695,7,0.4
day,nation,norge,2020,total,total,2020,30,2020-30,2020/2021,1,2020-07-26,1461,9,0.6
day,nation,norge,2020,total,total,2020,31,2020-31,2020/2021,2,2020-07-27,6848,22,0.3
day,nation,norge,2020,total,total,2020,31,2020-31,2020/2021,2,2020-07-28,5870,15,0.3
day,nation,norge,2020,total,total,2020,31,2020-31,2020/2021,2,2020-07-29,5855,38,0.6
day,nation,norge,2020,total,total,2020,31,2020-31,2020/2021,2,2020-07-30,5540,24,0.4
day,nation,norge,2020,total,total,2020,31,2020-31,2020/2021,2,2020-07-31,5394,73,1.3
day,nation,norge,2020,total,total,2020,31,2020-31,2020/2021,2,2020-08-01,2097,13,0.6
day,nation,norge,2020,total,total,2020,31,2020-31,2020/2021,2,2020-08-02,1885,14,0.7
day,nation,norge,2020,total,total,2020,32,2020-32,2020/2021,3,2020-08-03,9283,37,0.4
day,nation,norge,2020,total,total,2020,32,2020-32,2020/2021,3,2020-08-04,8399,40,0.5
day,nation,norge,2020,total,total,2020,32,2020-32,2020/2021,3,2020-08-05,8694,68,0.8
day,nation,norge,2020,total,total,2020,32,2020-32,2020/2021,3,2020-08-06,8611,75,0.9
day,nation,norge,2020,total,total,2020,32,2020-32,2020/2021,3,2020-08-07,8365,76,0.9
day,nation,norge,2020,total,total,2020,32,2020-32,2020/2021,3,2020-08-08,3263,34,1
day,nation,norge,2020,total,total,2020,32,2020-32,2020/2021,3,2020-08-09,3128,37,1.2
day,nation,norge,2020,total,total,2020,33,2020-33,2020/2021,4,2020-08-10,13433,64,0.5
day,nation,norge,2020,total,total,2020,33,2020-33,2020/2021,4,2020-08-11,12926,45,0.3
day,nation,norge,2020,total,total,2020,33,2020-33,2020/2021,4,2020-08-12,13373,66,0.5
day,nation,norge,2020,total,total,2020,33,2020-33,2020/2021,4,2020-08-13,13213,50,0.4
day,nation,norge,2020,total,total,2020,33,2020-33,2020/2021,4,2020-08-14,13692,74,0.5
day,nation,norge,2020,total,total,2020,33,2020-33,2020/2021,4,2020-08-15,5984,41,0.7
day,nation,norge,2020,total,total,2020,33,2020-33,2020/2021,4,2020-08-16,5267,29,0.5
day,nation,norge,2020,total,total,2020,34,2020-34,2020/2021,5,2020-08-17,18193,75,0.4
day,nation,norge,2020,total,total,2020,34,2020-34,2020/2021,5,2020-08-18,16932,55,0.3
day,nation,norge,2020,total,total,2020,34,2020-34,2020/2021,5,2020-08-19,16472,63,0.4
day,nation,norge,2020,total,total,2020,34,2020-34,2020/2021,5,2020-08-20,15608,51,0.3
day,nation,norge,2020,total,total,2020,34,2020-34,2020/2021,5,2020-08-21,15210,59,0.4
day,nation,norge,2020,total,total,2020,34,2020-34,2020/2021,5,2020-08-22,6756,47,0.7
day,nation,norge,2020,total,total,2020,34,2020-34,2020/2021,5,2020-08-23,6943,21,0.3
day,nation,norge,2020,total,total,2020,35,2020-35,2020/2021,6,2020-08-24,21116,76,0.4
day,nation,norge,2020,total,total,2020,35,2020-35,2020/2021,6,2020-08-25,19345,39,0.2
day,nation,norge,2020,total,total,2020,35,2020-35,2020/2021,6,2020-08-26,18812,46,0.2
day,nation,norge,2020,total,total,2020,35,2020-35,2020/2021,6,2020-08-27,17278,56,0.3
day,nation,norge,2020,total,total,2020,35,2020-35,2020/2021,6,2020-08-28,16419,90,0.5
day,nation,norge,2020,total,total,2020,35,2020-35,2020/2021,6,2020-08-29,6352,40,0.6
day,nation,norge,2020,total,total,2020,35,2020-35,2020/2021,6,2020-08-30,6747,47,0.7
day,nation,norge,2020,total,total,2020,36,2020-36,2020/2021,7,2020-08-31,22592,141,0.6
day,nation,norge,2020,total,total,2020,36,2020-36,2020/2021,7,2020-09-01,20336,107,0.5
day,nation,norge,2020,total,total,2020,36,2020-36,2020/2021,7,2020-09-02,19093,98,0.5
day,nation,norge,2020,total,total,2020,36,2020-36,2020/2021,7,2020-09-03,17619,121,0.7
day,nation,norge,2020,total,total,2020,36,2020-36,2020/2021,7,2020-09-04,15484,124,0.8
day,nation,norge,2020,total,total,2020,36,2020-36,2020/2021,7,2020-09-05,5947,70,1.2
day,nation,norge,2020,total,total,2020,36,2020-36,2020/2021,7,2020-09-06,6374,54,0.8
day,nation,norge,2020,total,total,2020,37,2020-37,2020/2021,8,2020-09-07,20903,128,0.6
day,nation,norge,2020,total,total,2020,37,2020-37,2020/2021,8,2020-09-08,18777,107,0.6
day,nation,norge,2020,total,total,2020,37,2020-37,2020/2021,8,2020-09-09,17828,126,0.7
day,nation,norge,2020,total,total,2020,37,2020-37,2020/2021,8,2020-09-10,15571,123,0.8
day,nation,norge,2020,total,total,2020,37,2020-37,2020/2021,8,2020-09-11,14863,120,0.8
day,nation,norge,2020,total,total,2020,37,2020-37,2020/2021,8,2020-09-12,7049,62,0.9
day,nation,norge,2020,total,total,2020,37,2020-37,2020/2021,8,2020-09-13,6699,72,1.1
day,nation,norge,2020,total,total,2020,38,2020-38,2020/2021,9,2020-09-14,21441,102,0.5
day,nation,norge,2020,total,total,2020,38,2020-38,2020/2021,9,2020-09-15,18887,135,0.7
day,nation,norge,2020,total,total,2020,38,2020-38,2020/2021,9,2020-09-16,17570,139,0.8
day,nation,norge,2020,total,total,2020,38,2020-38,2020/2021,9,2020-09-17,15177,113,0.7
day,nation,norge,2020,total,total,2020,38,2020-38,2020/2021,9,2020-09-18,14057,95,0.7
day,nation,norge,2020,total,total,2020,38,2020-38,2020/2021,9,2020-09-19,5787,59,1
day,nation,norge,2020,total,total,2020,38,2020-38,2020/2021,9,2020-09-20,5736,77,1.3
day,nation,norge,2020,total,total,2020,39,2020-39,2020/2021,10,2020-09-21,20659,152,0.7
day,nation,norge,2020,total,total,2020,39,2020-39,2020/2021,10,2020-09-22,16712,101,0.6
day,nation,norge,2020,total,total,2020,39,2020-39,2020/2021,10,2020-09-23,16228,143,0.9
day,nation,norge,2020,total,total,2020,39,2020-39,2020/2021,10,2020-09-24,14373,125,0.9
day,nation,norge,2020,total,total,2020,39,2020-39,2020/2021,10,2020-09-25,13776,136,1
day,nation,norge,2020,total,total,2020,39,2020-39,2020/2021,10,2020-09-26,5975,64,1.1
day,nation,norge,2020,total,total,2020,39,2020-39,2020/2021,10,2020-09-27,5937,52,0.9
day,nation,norge,2020,total,total,2020,40,2020-40,2020/2021,11,2020-09-28,19129,123,0.6
day,nation,norge,2020,total,total,2020,40,2020-40,2020/2021,11,2020-09-29,15431,110,0.7
day,nation,norge,2020,total,total,2020,40,2020-40,2020/2021,11,2020-09-30,14872,124,0.8
day,nation,norge,2020,total,total,2020,40,2020-40,2020/2021,11,2020-10-01,12829,128,1
day,nation,norge,2020,total,total,2020,40,2020-40,2020/2021,11,2020-10-02,13068,123,0.9
day,nation,norge,2020,total,total,2020,40,2020-40,2020/2021,11,2020-10-03,5721,105,1.8
day,nation,norge,2020,total,total,2020,40,2020-40,2020/2021,11,2020-10-04,5961,82,1.4
day,nation,norge,2020,total,total,2020,41,2020-41,2020/2021,12,2020-10-05,19143,198,1
day,nation,norge,2020,total,total,2020,41,2020-41,2020/2021,12,2020-10-06,14818,199,1.3
day,nation,norge,2020,total,total,2020,41,2020-41,2020/2021,12,2020-10-07,14165,205,1.4
day,nation,norge,2020,total,total,2020,41,2020-41,2020/2021,12,2020-10-08,12973,158,1.2
day,nation,norge,2020,total,total,2020,41,2020-41,2020/2021,12,2020-10-09,12676,138,1.1
day,nation,norge,2020,total,total,2020,41,2020-41,2020/2021,12,2020-10-10,5868,62,1
day,nation,norge,2020,total,total,2020,41,2020-41,2020/2021,12,2020-10-11,6424,77,1.2
day,nation,norge,2020,total,total,2020,42,2020-42,2020/2021,13,2020-10-12,19768,151,0.8
day,nation,norge,2020,total,total,2020,42,2020-42,2020/2021,13,2020-10-13,15687,146,0.9
day,nation,norge,2020,total,total,2020,42,2020-42,2020/2021,13,2020-10-14,15172,163,1.1
day,nation,norge,2020,total,total,2020,42,2020-42,2020/2021,13,2020-10-15,13720,137,1
day,nation,norge,2020,total,total,2020,42,2020-42,2020/2021,13,2020-10-16,13001,133,1
day,nation,norge,2020,total,total,2020,42,2020-42,2020/2021,13,2020-10-17,5889,81,1.4
day,nation,norge,2020,total,total,2020,42,2020-42,2020/2021,13,2020-10-18,6358,90,1.4
day,nation,norge,2020,total,total,2020,43,2020-43,2020/2021,14,2020-10-19,20526,208,1
day,nation,norge,2020,total,total,2020,43,2020-43,2020/2021,14,2020-10-20,16896,180,1.1
day,nation,norge,2020,total,total,2020,43,2020-43,2020/2021,14,2020-10-21,16032,225,1.4
day,nation,norge,2020,total,total,2020,43,2020-43,2020/2021,14,2020-10-22,15395,269,1.7
day,nation,norge,2020,total,total,2020,43,2020-43,2020/2021,14,2020-10-23,15135,362,2.3
day,nation,norge,2020,total,total,2020,43,2020-43,2020/2021,14,2020-10-24,7320,229,3
day,nation,norge,2020,total,total,2020,43,2020-43,2020/2021,14,2020-10-25,7634,189,2.4
day,nation,norge,2020,total,total,2020,44,2020-44,2020/2021,15,2020-10-26,23179,457,1.9
day,nation,norge,2020,total,total,2020,44,2020-44,2020/2021,15,2020-10-27,20704,378,1.8
day,nation,norge,2020,total,total,2020,44,2020-44,2020/2021,15,2020-10-28,20844,522,2.4
day,nation,norge,2020,total,total,2020,44,2020-44,2020/2021,15,2020-10-29,20690,422,2
day,nation,norge,2020,total,total,2020,44,2020-44,2020/2021,15,2020-10-30,20126,605,2.9
day,nation,norge,2020,total,total,2020,44,2020-44,2020/2021,15,2020-10-31,9285,378,3.9
day,nation,norge,2020,total,total,2020,44,2020-44,2020/2021,15,2020-11-01,9474,315,3.2
day,nation,norge,2020,total,total,2020,45,2020-45,2020/2021,16,2020-11-02,27402,634,2.3
day,nation,norge,2020,total,total,2020,45,2020-45,2020/2021,16,2020-11-03,26702,643,2.4
day,nation,norge,2020,total,total,2020,45,2020-45,2020/2021,16,2020-11-04,25229,655,2.5
day,nation,norge,2020,total,total,2020,45,2020-45,2020/2021,16,2020-11-05,27310,554,2
day,nation,norge,2020,total,total,2020,45,2020-45,2020/2021,16,2020-11-06,26765,618,2.3
day,nation,norge,2020,total,total,2020,45,2020-45,2020/2021,16,2020-11-07,12203,369,2.9
day,nation,norge,2020,total,total,2020,45,2020-45,2020/2021,16,2020-11-08,11396,360,3.1
day,nation,norge,2020,total,total,2020,46,2020-46,2020/2021,17,2020-11-09,30474,659,2.1
day,nation,norge,2020,total,total,2020,46,2020-46,2020/2021,17,2020-11-10,25139,576,2.2
day,nation,norge,2020,total,total,2020,46,2020-46,2020/2021,17,2020-11-11,23236,631,2.6
day,nation,norge,2020,total,total,2020,46,2020-46,2020/2021,17,2020-11-12,23074,607,2.6
day,nation,norge,2020,total,total,2020,46,2020-46,2020/2021,17,2020-11-13,21510,664,3
day,nation,norge,2020,total,total,2020,46,2020-46,2020/2021,17,2020-11-14,9558,360,3.6
day,nation,norge,2020,total,total,2020,46,2020-46,2020/2021,17,2020-11-15,10580,385,3.5
day,nation,norge,2020,total,total,2020,47,2020-47,2020/2021,18,2020-11-16,27842,659,2.3
day,nation,norge,2020,total,total,2020,47,2020-47,2020/2021,18,2020-11-17,21236,587,2.7
day,nation,norge,2020,total,total,2020,47,2020-47,2020/2021,18,2020-11-18,20989,615,2.8
day,nation,norge,2020,total,total,2020,47,2020-47,2020/2021,18,2020-11-19,18855,540,2.8
day,nation,norge,2020,total,total,2020,47,2020-47,2020/2021,18,2020-11-20,17657,497,2.7
day,nation,norge,2020,total,total,2020,47,2020-47,2020/2021,18,2020-11-21,8031,278,3.3
day,nation,norge,2020,total,total,2020,47,2020-47,2020/2021,18,2020-11-22,8124,260,3.1
day,nation,norge,2020,total,total,2020,48,2020-48,2020/2021,19,2020-11-23,25210,566,2.2
day,nation,norge,2020,total,total,2020,48,2020-48,2020/2021,19,2020-11-24,19144,382,2
day,nation,norge,2020,total,total,2020,48,2020-48,2020/2021,19,2020-11-25,18943,486,2.5
day,nation,norge,2020,total,total,2020,48,2020-48,2020/2021,19,2020-11-26,18167,442,2.4
day,nation,norge,2020,total,total,2020,48,2020-48,2020/2021,19,2020-11-27,15524,423,2.7
day,nation,norge,2020,total,total,2020,48,2020-48,2020/2021,19,2020-11-28,6815,207,2.9
day,nation,norge,2020,total,total,2020,48,2020-48,2020/2021,19,2020-11-29,6899,210,3
day,nation,norge,2020,total,total,2020,49,2020-49,2020/2021,20,2020-11-30,22589,410,1.8
day,nation,norge,2020,total,total,2020,49,2020-49,2020/2021,20,2020-12-01,18029,328,1.8
day,nation,norge,2020,total,total,2020,49,2020-49,2020/2021,20,2020-12-02,17264,376,2.1
day,nation,norge,2020,total,total,2020,49,2020-49,2020/2021,20,2020-12-03,17209,378,2.1
day,nation,norge,2020,total,total,2020,49,2020-49,2020/2021,20,2020-12-04,15353,358,2.3
